#logback.classic pattern: %-30([%date{dd-MM-yyyy'T'HH:mm:ss.SSS} | %t]) %-10.10level %m%n%ex
[02-05-2024T11:34:03.305 | main] INFO       ... Log file instantiated, located at C:/Users/toluc/IdeaProjects/automation-exercise-1/execution-reports/Execution_Report-02-05-2024T11_17_07_000\Test(020511200)\execution_log.txt ...
[02-05-2024T11:34:03.305 | main] INFO       ... Initiating new Test Scenario: Validate each subcategory under "Financial Services" is present and clickable ...
[02-05-2024T11:34:03.305 | main] INFO       ... Configuring WebDriver ...
[02-05-2024T11:34:03.305 | main] INFO       ... Selenium run-time environment identified as "local" ...
[02-05-2024T11:34:03.305 | main] INFO       ... Configuring Desired Platform Capabilities for WebDriver ...
[02-05-2024T11:34:03.305 | main] INFO       ... Setting Windows Platform Capabilities: ...
[02-05-2024T11:34:03.305 | main] INFO       ... Configuring Desired Browser Capabilities for WebDriver ...
[02-05-2024T11:34:04.317 | main] INFO       ... No browser tab currently allocated for the Home Page page ...
[02-05-2024T11:34:04.326 | main] INFO       ... Allocating the default (i.e. data:,) browser tab for the Home Page page ...
[02-05-2024T11:34:04.326 | main] INFO       ... Browser tab (1484430C3F7EF2151B32F8EB22FF17BD) allocated to the Home Page page ...
[02-05-2024T11:34:06.352 | main] INFO       ... Successful response: HTTP 200 from https://risk.lexisnexis.co.uk/ ...
[02-05-2024T11:34:06.500 | main] INFO       ... Capturing Screenshot ...
[02-05-2024T11:34:19.352 | main] INFO       ... Click on View profile Successful ...
[02-05-2024T11:34:19.352 | main] INFO       ... Capturing Screenshot ...
[02-05-2024T11:34:31.896 | main] INFO       ... Click on View profile Successful ...
[02-05-2024T11:34:31.943 | main] INFO       ... Capturing Screenshot ...
[02-05-2024T11:34:48.350 | main] INFO       ... Clicked on subcategory: Risk Orchestration ...
[02-05-2024T11:34:48.352 | main] INFO       ... Capturing Screenshot ...
[02-05-2024T11:34:48.605 | main] INFO       ... SCENARIO PASSED ...
[02-05-2024T11:34:48.605 | main] INFO       ... Logging Scenario Pass in Test Evidence ...
[02-05-2024T11:34:48.605 | main] INFO       ... Capturing Pass Screenshot ...
[02-05-2024T11:34:48.852 | main] INFO       ... Shutting down WebDriver gracefully ...
[02-05-2024T11:34:49.242 | main] INFO       ... WebDriver killed ...
